TFName	TFLocus	TFFamily	TargetName	TargetLocus	IsTF	TargetType	Confirmation	Category	InteractionType	Reference	Note	PubMedID
AtbHLH15	At2g20180	bHLH	At2g28390	At2g28390	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g28420	At2g28420	No	Direct	Confirmed	NA	Activation	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip + Microarray + RT-PCR + Table 5	19244139
AtbHLH15	At2g20180	bHLH	At2g29080	At2g29080	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g30780	At2g30780	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g30990	At2g30990	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g31010	At2g31010	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g31390	At2g31390	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g31580	At2g31580	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g31980	At2g31980	No	Direct	Confirmed	NA	Activation	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis + Microarray Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g32160	At2g32160	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g32660	At2g32660	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g32670	At2g32670	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g32970	At2g32970	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g34930	At2g34930	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g34940	At2g34940	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g36020	At2g36020	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g36030	At2g36030	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g36080	At2g36080	Yes	Direct	Unconfirmed	RAV Family	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g36240	At2g36240	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	ABI5	At2g36270	Yes	Direct	Confirmed	bZIP Family	Activation	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis + Microarray Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g36380	At2g36380	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g36410	At2g36410	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	ZFP10	At2g37740	Yes	Direct	Unconfirmed	C2H2 Family	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g37750	At2g37750	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g37760	At2g37760	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g38210	At2g38210	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g38220	At2g38220	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g38465	At2g38465	No	Direct	Confirmed	NA	Activation	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis + Microarray Analysis	19244139
AtbHLH15	At2g20180	bHLH	ATWRKY33	At2g38470	Yes	Direct	Unconfirmed	WRKY Family	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g40600	At2g40600	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	ATEXPA8	At2g40610	No	Direct	Confirmed	NA	Repression	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis + Microarray Analysis	19244139
AtbHLH15	At2g20180	bHLH	AtbHLH100	At2g41240	Yes	Direct	Unconfirmed	bHLH Family	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	AtbHLH130	At2g42280	Yes	Direct	Unconfirmed	bHLH Family	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g42340	At2g42340	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g42350	At2g42350	Yes	Direct	Unconfirmed	C3H Family	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g42360	At2g42360	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g42430	At2g42430	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g42610	At2g42610	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g42760	At2g42760	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g42770	At2g42770	No	Direct	Confirmed	NA	Repression	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis + Microarray Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g42780	At2g42780	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g42870	At2g42870	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g42955	At2g42955	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g42960	At2g42960	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g42970	At2g42970	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g42975	At2g42975	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	AtbHLH158	At2g43060	Yes	Direct	Unconfirmed	bHLH Family	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g43490	At2g43490	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	AtNLP8	At2g43500	Yes	Direct	Confirmed	NLP Family	Repression	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis + Microarray Analysis + ChIP-PC	19244139
AtbHLH15	At2g20180	bHLH	At2g44080	At2g44080	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g44650	At2g44650	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g44660	At2g44660	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g44670	At2g44670	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g44900	At2g44900	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	Athb-4	At2g44910	Yes	Direct	Unconfirmed	Homeobox Family	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g44920	At2g44920	No	Direct	Confirmed	NA	Activation	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis + Microarray Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g45430	At2g45430	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g45580	At2g45580	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g45590	At2g45590	No	Direct	Confirmed	NA	Activation	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis + Microarray Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g45610	At2g45610	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g45620	At2g45620	No	Direct	Confirmed	NA	Activation	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis + Microarray Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g45670	At2g45670	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g45820	At2g45820	No	Direct	Confirmed	NA	Activation	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis + Microarray Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g45830	At2g45830	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g45910	At2g45910	No	Direct	Confirmed	NA	Activation	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis + Microarray Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g45950	At2g45950	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g45960	At2g45960	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g46225	At2g46225	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	AtbZIP55	At2g46270	Yes	Direct	Confirmed	bZIP Family	Activation	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis + Microarray Analysis	19244139
AtbHLH15	At2g20180	bHLH	CAPRICE	At2g46410	Yes	Direct	Unconfirmed	MYB Family	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g46420	At2g46420	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g46710	At2g46710	No	Direct	Confirmed	NA	Activation	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis + Microarray Analysis	19244139
AtbHLH15	At2g20180	bHLH	At2g46970	At2g46970	No	Direct	Unconfirmed	NA	Unknown	Oh et al., 2009. genome-wide analysis of genes targeted by PHYTOCHROME INTERACTING FACTOR 3-LIKES during seed germination in Arabidopsis. The Plant Cell 21(2):403-419	ChIP-Chip Analysis	19244139
